question,answer,label
부서의 부서 등으로 나눌 수있는 모든 요구 사항을 가진 부서 (이하“적격”이라고 함)의 경우 등.,분할대가의 100분의 80 이상이 분할신설법인등의 주식인 경우 또는 분할대가의 100분의 80 이상이 분할합병의 상대방 법인의 발행주식총수 또는 출자총액을 소유하고 있는 내국법인의 주식인 경우를 말한다)로서 그 주식이 분할법인등의 주주가 소유하던 주식의 비율에 따라 배정(분할합병의,법인세법
"부서와 같은 주주, 부서의 부서 등의 경우","가액을 분할법인등의 분할등기일 현재의 순자산 장부가액으로 보아 양도손익이 없는 것으로 할 수 있다. 다만, 대통령령으로 정하는 부득이한 사유가 있는",법인세법
"부서의 경우, 부서 등록 날짜가 속한 사업 연도가 끝날 때까지 부서 법인이 계속 성공할 사업을 계속할 사업을 계속할 사업 (이하“적격 부서”)의 경우.","가액을 분할법인등의 분할등기일 현재의 순자산 장부가액으로 보아 양도손익이 없는 것으로 할 수 있다. 다만, 대통령령으로 정하는 부득이한 사유가 있는",법인세법
"등록일 이전의 기간에 나뉘어져있는 비즈니스 부서의 근로자 중, 새로 설립 된 회사가 상속받은 부서의 근로자 비율은 80/100 이상이어야하며 비율은부서 날짜가 속한 업무 연도가 끝날 때까지 유지됩니다.","그 사유가 발생한 날이 속하는 사업연도의 소득금액을 계산할 때 양도받은 자산의 장부가액과 제46조의2 시가와의 차액(시가가 장부가액보다 큰 경우만 해당한다. 이하 제4항에서 같다), 승계받은 결손금 중 공제한 금액 등을 대통령령으로 정하는 바에 따라 익금에 산입하고, 분할법인등으로부터 승계받아 공제한 감면ㆍ세액공제액 등을 대통령령으로 정하는 바에 따라 해당 사업연도의 법인세에 더하여 납부한 후 해당 사업연도부터 감면ㆍ세액공제를 적용하지 아니한다. 다만, 대통령령으로 정하는 부득이한 사유가 있는",법인세법
"새로운 회사 등이 3 년 이내에 대통령 법령에 의해 폐지되면, 분열 된 회사 등에 의해 폐지됩니다.","그 사유가 발생한 날이 속하는 사업연도의 소득금액을 계산할 때 양도받은 자산의 장부가액과 제46조의2 시가와의 차액(시가가 장부가액보다 큰 경우만 해당한다. 이하 제4항에서 같다), 승계받은 결손금 중 공제한 금액 등을 대통령령으로 정하는 바에 따라 익금에 산입하고, 분할법인등으로부터 승계받아 공제한 감면ㆍ세액공제액 등을 대통령령으로 정하는 바에 따라 해당 사업연도의 법인세에 더하여 납부한 후 해당 사업연도부터 감면ㆍ세액공제를 적용하지 아니한다. 다만, 대통령령으로 정하는 부득이한 사유가 있는",법인세법
분할 회사와 같은 주주가 새로운 회사 등을 처분하는 경우,"그 사유가 발생한 날이 속하는 사업연도의 소득금액을 계산할 때 양도받은 자산의 장부가액과 제46조의2 시가와의 차액(시가가 장부가액보다 큰 경우만 해당한다. 이하 제4항에서 같다), 승계받은 결손금 중 공제한 금액 등을 대통령령으로 정하는 바에 따라 익금에 산입하고, 라 분할법인등으로부터 승계받아 공제한 감면ㆍ세액공제액 등을 대통령령으로 정하는 바에 따라 해당 사업연도의 법인세에 더하여 납부한 후 해당 사업연도부터 감면ㆍ세액공제를 적용하지 아니한다. 다만, 대통령령으로 정하는 부득이한 사유가 있는",법인세법
사유 연도의 노동자 수의 80/100 미만으로 3 년 이내에있는 이유가 발생하는 경우.,"그 사유가 발생한 날이 속하는 사업연도의 소득금액을 계산할 때 양도받은 자산의 장부가액과 제46조의2 시가와의 차액(시가가 장부가액보다 큰 경우만 해당한다. 이하 제4항에서 같다), 승계받은 결손금 중 공제한 금액 등을 대통령령으로 정하는 바에 따라 익금에 산입하고, 분할법인등으로부터 승계받아 공제한 감면ㆍ세액공제액 등을 대통령령으로 정하는 바에 따라 해당 사업연도의 법인세에 더하여 납부한 후 해당 사업연도부터 감면ㆍ세액공제를 적용하지 아니한다. 다만, 대통령령으로 정하는 부득이한 사유가 있는",
사업부가 부서로 나뉘어져 나뉘어 진 군인의 상대적 방법이 각각 80/100 미만으로 떨어질 때 이유가 발생하는 경우.,"그 사유가 발생한 날이 속하는 사업연도의 소득금액을 계산할 때 양도받은 자산의 장부가액과 제46조의2 시가와의 차액(시가가 장부가액보다 큰 경우만 해당한다. 이하 제4항에서 같다), 승계받은 결손금 중 공제한 금액 등을 대통령령으로 정하는 바에 따라 익금에 산입하고, 제2항에 따라 분할법인등으로부터 승계받아 공제한 감면ㆍ세액공제액 등을 대통령령으로 정하는 바에 따라 해당 사업연도의 법인세에 더하여 납부한 후 해당 사업연도부터 감면ㆍ세액공제를 적용하지 아니한다. 다만, 대통령령으로 정하는 부득이한 사유가 있는",법인세법
"새로 분할 등으로 분할 된 등으로, 각 프로젝트 연말에 3 년 이내에 대통령 법령에 의해 규정 된 바와 같이, 새 회사의 근로자 수와 부서의 부서 및 분할 된 군인부서 등록일에 부서의 부서를 나누었던 사람과 사업부 병사는 회사의 근로자 수의 80/100 미만의 계약이 감소 할 때 발생합니다.",그러하지 아니하다. ,법인세법
"대통령 법령에 의해 규정 된 불가피한 이유가있는 경우, 즉 합병 또는 분할 회사의 자본 이득을받을 자격이있는 경우.",그러하지 아니하다. ,법인세법
업무 연도에는 관련 주식 및 자산의 처분 금액을 고려하여 자금을 삽입해야합니다.," 손금에 산입한 금액따라 익금에 산입하고 남은 금액을 그 사유가 발생한 날이 속하는 사업연도의 소득금액을 계산할 때 익금에 산입한다. 다만, 대통령령으로 정하는 부득이한 사유가 있는 ",법인세법
"대통령 법령에 의해 규정 된 기간 내에 새로 설립 된 법인이 3 년간의 자본 이익 범위로 폐지되는 경우, 프로젝트가 부서 법인에서 폐지 될 때 이유가 발생할 때."," 손금에 산입한 금액따라 익금에 산입하고 남은 금액을 그 사유가 발생한 날이 속하는 사업연도의 소득금액을 계산할 때 익금에 산입한다. 다만, 대통령령으로 정하는 부득이한 사유가 있는 ",법인세법
"부서가 3 년 이내에 50/100 미만에 포함 된 경우, 사단은 이유가 발생합니다.","손금에 산입한 금액 중 제2항에 따라 익금에 산입하고 남은 금액을 그 사유가 발생한 날이 속하는 사업연도의 소득금액을 계산할 때 익금에 산입한다. 다만, 대통령령으로 정하는 부득이한 사유가 있는",법인세법
"지불로부터 많은 양의 자본 이익을 포함하는 분할 회사는 등록일로부터 3 년 이내에 대통령 법령에 의해 규정 된 대통령 법령 (이 문제에서“노동자”라고 불리는)이 규정 한 근로자입니다.숫자는 사업부 직원 수의 80/100 미만으로, 사업부 날짜 이전에 등록 된 시점에 나뉘어져있는 이유가 발생했을 때.",그러하지 아니하다. ,법인세법
대통령 법령에 의해 처방 된 합병 또는 회피 회사에 대한 자격이있는 불가피한 이유가있는 경우.,그러하지 아니하다. ,법인세법
자격이나 자격 등과 같은 대통령 법령에 의해 규정 된 피할 수없는 이유가있는 경우.," 손금에 산입한 금액따라 익금에 산입하고 남은 금액을 그 사유가 발생한 날이 속하는 사업연도의 소득금액을 계산할 때 익금에 산입한다. 다만, 대통령령으로 정하는 부득이한 사유가 있는 ",법인세법
지불로부터 많은 자본 이익을 가진 투자 기업은 투자 일일로부터 3 년 이내에 대통령 법령에 의해 투자자 회사가 폐지 될 때입니다.," 손금에 산입한 금액따라 익금에 산입하고 남은 금액을 그 사유가 발생한 날이 속하는 사업연도의 소득금액을 계산할 때 익금에 산입한다. 다만, 대통령령으로 정하는 부득이한 사유가 있는 ",법인세법
투자 회사에 Exit Corporation의 주식이 장착되어 있거나 투자자 총 금액의 50/100 미만이 장착 된 이유가 발생하는 경우., 적용하지 아니한다. ,법인세법
법률 또는 특별 세금 제한 법에 따라 지불 된 주주가 배당금에 대한 소득세 또는 법인세는 납세되지만 배당 주주 등은 다음과 같은 파트 타임 회사입니다.세금 특별 제한법의 세금 면제에 대한 세금 면제. 모든 법인세가 세금이 부과되는 경우 제외됩니다., 적용하지 아니한다. ,법인세법
주주 수 등을 고려하여 대통령 법령에 의해 규정 된 표준에 해당하는 회사의 경우.,그 건축물 바닥면적의 10배에 해당하는 토지를 부속토지로 본다.  토지를 말한다. ,법인세법
"“비 사업을위한 토지”는 대통령 법령이 소유 한 토지의 기간 동안 빌라의 첨부 된 땅을 의미하지만, 빌라에 첨부 된 토지의 경계가 명확하지 않은 경우",제60조과세표준 신고를 하지 아니할 수 있다. 이 경우 과세표준 신고를 하지 아니한 자산양도소득은 각 사업연도의 소득금액을 계산할 때 포함하지 아니한다. ,법인세법
"소득세 법에 해당하는 주식 및 대통령 법령에 의해 규정 된 주식과 같은 주식과 같은 산의 양도에 의해 생성 된 소득의 경우 (이하 ""자산 양도 소득"")",제60조과세표준 신고를 하지 아니할 수 있다. 이 경우 과세표준 신고를 하지 아니한 자산양도소득은 각 사업연도의 소득금액을 계산할 때 포함하지 아니한다. ,법인세법
"산을 이적하여 발생하는 소득이있는 경우 (건물에 첨부 된 시설 및 건물 포함) (이하 ""자산 전송 수입""이라고 함)",제60조과세표준 신고를 하지 아니할 수 있다. 이 경우 과세표준 신고를 하지 아니한 자산양도소득은 각 사업연도의 소득금액을 계산할 때 포함하지 아니한다. ,법인세법
"자산 산의 양도 (이하“자산 양도 소득”이라고 함)에 의해 생성 된 소득의 경우, 소득세 법에서 자산 산의 양도로 인해 발생합니다.",직전 연결사업연도의 산출세액을 기준으로 하는 방법을 사용한다.,법인세법
